[2021-09-24 16:13:20.010514] [ERROR] [1382] statserver/cache.c:76: Can't open file for reading, ID=72
[2021-09-24 16:13:20.010523] [ERROR] [1382] statserver/cache.c:76: Can't open file for reading, ID=73
[2021-09-24 16:13:20.010532] [ERROR] [1382] statserver/cache.c:76: Can't open file for reading, ID=74
[2021-09-24 16:13:20.010540] [ERROR] [1382] statserver/cache.c:76: Can't open file for reading, ID=3
[2021-09-24 16:13:20.010549] [ERROR] [1382] statserver/cache.c:76: Can't open file for reading, ID=2
[2021-09-24 16:13:20.010559] [ERROR] [1382] statserver/cache.c:76: Can't open file for reading, ID=1
[2021-10-23 14:40:00.008524] [ERROR] [1382] statserver/cache.c:76: Can't open file for reading, ID=5
[2021-10-23 14:40:00.008542] [ERROR] [1382] statserver/cache.c:76: Can't open file for reading, ID=16
[2021-10-23 14:40:00.008553] [ERROR] [1382] statserver/cache.c:76: Can't open file for reading, ID=17
[2021-10-23 14:40:00.008563] [ERROR] [1382] statserver/cache.c:76: Can't open file for reading, ID=18
[2021-10-23 14:40:00.008572] [ERROR] [1382] statserver/cache.c:76: Can't open file for reading, ID=19
[2021-10-23 14:40:00.008583] [ERROR] [1382] statserver/cache.c:76: Can't open file for reading, ID=20
[2021-10-23 14:40:00.008595] [ERROR] [1382] statserver/cache.c:76: Can't open file for reading, ID=21
[2021-10-23 14:40:00.008605] [ERROR] [1382] statserver/cache.c:76: Can't open file for reading, ID=22
[2021-10-23 14:40:00.008615] [ERROR] [1382] statserver/cache.c:76: Can't open file for reading, ID=23
[2021-10-23 14:40:00.008625] [ERROR] [1382] statserver/cache.c:76: Can't open file for reading, ID=24
[2021-10-23 14:40:00.008636] [ERROR] [1382] statserver/cache.c:76: Can't open file for reading, ID=25
[2021-10-23 14:40:00.008647] [ERROR] [1382] statserver/cache.c:76: Can't open file for reading, ID=26
[2021-10-23 14:40:00.008658] [ERROR] [1382] statserver/cache.c:76: Can't open file for reading, ID=27
[2021-10-23 14:40:00.008668] [ERROR] [1382] statserver/cache.c:76: Can't open file for reading, ID=28
[2021-10-23 14:40:00.008679] [ERROR] [1382] statserver/cache.c:76: Can't open file for reading, ID=29
[2021-10-23 14:40:00.008689] [ERROR] [1382] statserver/cache.c:76: Can't open file for reading, ID=30
[2021-10-23 14:40:00.008698] [ERROR] [1382] statserver/cache.c:76: Can't open file for reading, ID=31
[2021-10-23 14:40:00.008707] [ERROR] [1382] statserver/cache.c:76: Can't open file for reading, ID=75
[2021-10-23 14:40:00.008717] [ERROR] [1382] statserver/cache.c:76: Can't open file for reading, ID=32
[2021-10-23 14:40:00.008726] [ERROR] [1382] statserver/cache.c:76: Can't open file for reading, ID=33
[2021-10-23 14:40:00.008735] [ERROR] [1382] statserver/cache.c:76: Can't open file for reading, ID=34
[2021-10-23 14:40:00.008744] [ERROR] [1382] statserver/cache.c:76: Can't open file for reading, ID=35
[2021-10-23 14:40:00.008753] [ERROR] [1382] statserver/cache.c:76: Can't open file for reading, ID=36
[2021-10-23 14:40:00.008762] [ERROR] [1382] statserver/cache.c:76: Can't open file for reading, ID=37
[2021-10-23 14:40:00.008771] [ERROR] [1382] statserver/cache.c:76: Can't open file for reading, ID=38
[2021-10-23 14:40:00.008780] [ERROR] [1382] statserver/cache.c:76: Can't open file for reading, ID=39
[2021-10-23 14:40:00.008789] [ERROR] [1382] statserver/cache.c:76: Can't open file for reading, ID=40
[2021-10-23 14:40:00.008798] [ERROR] [1382] statserver/cache.c:76: Can't open file for reading, ID=41
[2021-10-23 14:40:00.008807] [ERROR] [1382] statserver/cache.c:76: Can't open file for reading, ID=42
[2021-10-23 14:40:00.008817] [ERROR] [1382] statserver/cache.c:76: Can't open file for reading, ID=43
[2021-10-23 14:40:00.008827] [ERROR] [1382] statserver/cache.c:76: Can't open file for reading, ID=84
[2021-10-23 14:40:00.008837] [ERROR] [1382] statserver/cache.c:76: Can't open file for reading, ID=44
[2021-10-23 14:40:00.008846] [ERROR] [1382] statserver/cache.c:76: Can't open file for reading, ID=45
[2021-10-23 14:40:00.008855] [ERROR] [1382] statserver/cache.c:76: Can't open file for reading, ID=46
[2021-10-23 14:40:00.008864] [ERROR] [1382] statserver/cache.c:76: Can't open file for reading, ID=47
[2021-10-23 14:40:00.008873] [ERROR] [1382] statserver/cache.c:76: Can't open file for reading, ID=48
[2021-10-23 14:40:00.008883] [ERROR] [1382] statserver/cache.c:76: Can't open file for reading, ID=49
[2021-10-23 14:40:00.008892] [ERROR] [1382] statserver/cache.c:76: Can't open file for reading, ID=50
[2021-10-23 14:40:00.008901] [ERROR] [1382] statserver/cache.c:76: Can't open file for reading, ID=51
[2021-10-23 14:40:00.008910] [ERROR] [1382] statserver/cache.c:76: Can't open file for reading, ID=52
[2021-10-23 14:40:00.008919] [ERROR] [1382] statserver/cache.c:76: Can't open file for reading, ID=53
[2021-10-23 14:40:00.008928] [ERROR] [1382] statserver/cache.c:76: Can't open file for reading, ID=54
[2021-10-23 14:40:00.008938] [ERROR] [1382] statserver/cache.c:76: Can't open file for reading, ID=55
[2021-10-23 14:40:00.008947] [ERROR] [1382] statserver/cache.c:76: Can't open file for reading, ID=56
[2021-10-23 14:40:00.008956] [ERROR] [1382] statserver/cache.c:76: Can't open file for reading, ID=57
[2021-10-23 14:40:00.008965] [ERROR] [1382] statserver/cache.c:76: Can't open file for reading, ID=58
[2021-10-23 14:40:00.008975] [ERROR] [1382] statserver/cache.c:76: Can't open file for reading, ID=59
[2021-10-23 14:40:00.008984] [ERROR] [1382] statserver/cache.c:76: Can't open file for reading, ID=60
[2021-10-23 14:40:00.008993] [ERROR] [1382] statserver/cache.c:76: Can't open file for reading, ID=62
[2021-10-23 14:40:00.009002] [ERROR] [1382] statserver/cache.c:76: Can't open file for reading, ID=63
[2021-10-23 14:40:00.009011] [ERROR] [1382] statserver/cache.c:76: Can't open file for reading, ID=64
[2021-10-23 14:40:00.009019] [ERROR] [1382] statserver/cache.c:76: Can't open file for reading, ID=65
[2021-10-23 14:40:00.009028] [ERROR] [1382] statserver/cache.c:76: Can't open file for reading, ID=66
[2021-10-23 14:40:00.009037] [ERROR] [1382] statserver/cache.c:76: Can't open file for reading, ID=67
[2021-10-23 14:40:00.009046] [ERROR] [1382] statserver/cache.c:76: Can't open file for reading, ID=68
[2021-10-23 14:40:00.009055] [ERROR] [1382] statserver/cache.c:76: Can't open file for reading, ID=69
[2021-10-23 14:40:00.009064] [ERROR] [1382] statserver/cache.c:76: Can't open file for reading, ID=70
[2021-10-23 14:40:00.009073] [ERROR] [1382] statserver/cache.c:76: Can't open file for reading, ID=71
[2021-10-23 14:40:00.009081] [ERROR] [1382] statserver/cache.c:76: Can't open file for reading, ID=72
[2021-10-23 14:40:00.009091] [ERROR] [1382] statserver/cache.c:76: Can't open file for reading, ID=73
[2021-10-23 14:40:00.009099] [ERROR] [1382] statserver/cache.c:76: Can't open file for reading, ID=74
[2021-10-23 14:40:00.009110] [ERROR] [1382] statserver/cache.c:76: Can't open file for reading, ID=3
[2021-10-23 14:40:00.009119] [ERROR] [1382] statserver/cache.c:76: Can't open file for reading, ID=2
[2021-10-23 14:40:00.009128] [ERROR] [1382] statserver/cache.c:76: Can't open file for reading, ID=1
[2021-11-21 13:06:40.013459] [ERROR] [1382] statserver/cache.c:76: Can't open file for reading, ID=5
